id,name,type,description,pages,evidence
E01317,绝热压缩,现象,防喷管内升压过快产生的物理现象,169,导致防喷管内升压过快，发生绝热压缩，产生高温高压气流
E01318,混合气体爆燃,风险,防喷管内混合气体无法正常排出引发的风险,"169,170",防喷管上部的混合气体无法正常排出，为混合气体爆燃提供了必要条件 | 应该是柴油挥发性气体与空气混合物发生了爆燃
E01319,放压,处置措施,使用油嘴降低井口压力,169,18:00 用 2mm 油嘴放压，压力由 27.2MPa 降至 16.6MPa
E01320,剪切防喷器,设备,组配安装的防喷设备之一,169,29 日 6:00 组配安装 FZ18-105 型剪切防喷器
E01321,柴油挥发气体,材料,防喷管内形成的可燃气体,170,在防喷管上部形成了柴油挥发气体与空气的混合物
E01322,空气,材料,进入防喷管内的气体,170,空气进入防喷管内，在防喷管上部形成了柴油挥发气体与空气的混合物
E01323,误操作打开半封,原因,可能导致防喷管内压力快速上升的操作失误,170,不排除误操作打开半封，造成防喷管内压力快速上升而导致电缆熔断
E01324,平衡阀,设备,用于给防喷管打备压的阀门,170,利用防喷器平衡阀给防喷管打备压时，旋转针阀的圈数不能超过半圈
E01325,密封脂,材料,用于密封的材料，可能携砂,170,尽量使用黏度低的密封脂，尽量少注密封脂，以减少密封脂携砂量
E01326,施工队长,其他,现场施工监督人员,170,在防喷管打备压过程中，施工队长必须监督注脂岗操作
E01327,0.5 MPa,指标,防喷管内压力阈值,170,当防喷管内压力上升到 0.5MPa 后，回脂口无气体溢出，应立即关闭平衡阀
E01328,0.1 MPa/s,指标,防喷管内压力上升速度阈值,170,当防喷管内压力上升速度超过 0.1 MPa/s 时，立即关闭平衡阀
E01329,关闭平衡阀,处置措施,压力异常时的紧急操作,170,当防喷管内压力上升到 0.5MPa 后，回脂口无气体溢出，应立即关闭平衡阀
E01330,清洗柴油,处置措施,打平衡压前的准备工作,170,打平衡压前必须将防喷管内的柴油清洗干净
E01331,绝热升温,风险,施工中可能出现的温度升高风险,170,施工中，有绝热升温风险时，建议减少打开阀门圈数以降低风险
E01332,井口压力过高,现象,施工过程中井口压力异常升高的现象,171,22:00 井口压力过高发生砂堵
E01333,连续油管工具落井,故障类型,连续油管作业中工具落入井下的故障,171,本章主要介绍了连续油管工具落井
E01334,人员操作水平,原因,影响连续油管作业复杂情况的因素之一,171,主要与人员操作水平等有关
E01335,第 11 段压裂施工,工况,发生砂堵的具体施工段次,171,9 月 7 日 6:25~22:40 第 11 段压裂施工
E01336,上提速度过快,原因,上提管柱速度过快导致工具挂脱,172,上提速度过快，造成工具在井口挂脱落井
E01337,电子计数器损坏,原因,计数器损坏导致无法正确判断长度,172,因电子计数器损坏、机械计数器存在一定误差
E01338,人员疲劳,原因,连续作业导致操作人员疲劳,172,操作人员连续作业 24h 作业，0:30 进行设备人员动员，人员疲劳
E01339,卡瓦打捞筒选型错误,原因,第一次打捞选用工具型号错误,172,第一次打捞失败，是选用 98mm 卡瓦打捞筒错误
E01340,打捞失败,现象,第一次打捞未捞获落鱼,"172,194,195,206",21:00 起连续油管，带出打捞工具串，检查未捞获 | 起出打捞管柱后发现未打捞出落鱼 | 检查井下工具，未打捞成功 | 未捞获落鱼
E01341,打捞成功,现象,第二次打捞捞获全部落鱼,"172,230",16:00 起连续油管完，带出打捞工具及射孔工具串，捞获全部落鱼 | 上提连续油管悬重 90kN 升至 195kN，打捞成功
E01342,更换卡瓦打捞筒,处置措施,更换为 113mm 卡瓦打捞筒,172,第二次打捞作业，更换 113mm 卡瓦打捞筒
E01343,现场测试,处置措施,打捞工具入井前进行现场测试,172,坚持要求 TTS 工程师做现场测试，测试成功后，连续油管入井打捞成功
E01344,指重表读数异常,现象,指重表读数发生突变,172,指重表由 -20kN 增加到 7kN（上提拉力 27kN）
E01345,射孔段深度,施工参数,套管环空打压射孔段位置,172,对射孔段 3243.0~3244.5m，套管环空打压射孔
E01346,连续油管变形,现象,连续油管物理形状发生改变,173,发现连续油管变形，上提连续油管检查连续油管变形程度
E01347,连续油管遇阻,现象,连续油管下入过程中遇到阻力,173,连续油管下到 4275.2m 遇阻，加压 10kN，复探 3 次深度不变
E01348,防喷盒,设备,井口控制设备，用于密封连续油管,"173,183",拆除防喷盒上铜套卡箍；用吊篮将施工人员吊到防喷盒旁 | 21:47 连续油管起到 320m 防喷盒出现刺漏
E01349,注入器,设备,用于推送连续油管入井的设备,173,将变形连续油管提出注入器，发现连续油管严重变形
E01350,拆除防喷盒上铜套卡箍,处置措施,处理连续油管变形遇卡的具体操作步骤,173,拆除防喷盒上铜套卡箍；用吊篮将施工人员吊到防喷盒旁
E01351,15MPa,施工参数,套管环空打压压力值,173,套管环空打压 15MPa，井口压力降至 0，连续油管抖动明显
E01352,38MPa,施工参数,施工期间达到的最高压力值,173,逐渐打压到 38MPa，施工压力降至 29MPa，射孔成功
E01353,180kN,施工参数,处理故障时上提连续油管的拉力,173,上提连续油管 180kN，将变形连续油管提出注入器
E01354,连接扭矩,施工参数,入井工具连接时的扭矩要求,173,严格按照入井工具的连接扭矩要求，各连接部位上扣上到位
E01355,8.27MPa,施工参数,注入器链条夹紧力限制值,173,视工作情况注入器链条夹紧力不超过 8.27MPa
E01356,人工标记,处置措施,为杜绝不当操作采用的深度标记方法,173,采用人工标记、磁定位标记等方法，在连续油管下入 20m、50m 处进行标记
E01357,连续油管呈挤扁状,现象,连续油管在上提过程中发生物理变形,174,上提过程中井内 1500m 连续油管呈挤扁状。
E01358,连续油管内外平衡压力不够,原因,导致油管内外压差过大的直接原因,174,连续油管内外平衡压力不够，导致油管内外压差过大。
E01359,油管内没有水,原因,未做通水试压试验导致管内无水,174,未对连续油管做通水试压试验，油管内没有水。
E01360,油管头阀门未打开,原因,导致压力不平衡的操作失误,174,油管头阀门未打开。
E01361,施工人员对设备性能不了解,原因,导致事故的间接原因之一,174,施工人员对设备性能、射孔工艺不了解。
E01362,施工设计无细化操作步骤,原因,设计缺陷导致操作无依据,174,施工设计无细化操作步骤。
E01363,建立完善的工序操作规范,处置措施,防止类似事故发生的经验教训,174,建立完善的工序操作规范，举一反三建立健全连续油管各技术规范。
E01364,排量 0.45m3/min,施工参数,钻磨桥塞时的液体排量,174,23 日 23:25 钻完第 2 级桥塞，纯钻 140min，排量 0.45m3/min 左右
E01365,施工压力 33~35MPa,施工参数,钻磨桥塞时的井口压力,174,施工压力 33~35MPa
E01366,出砂,现象,施工过程中井口返出砂粒,175,在钻塞期间出砂严重，过多的压裂砂沉积
E01367,钻磨无进尺,故障类型,钻磨工具接触桥塞但无法钻进,"175,203",过多的压裂砂沉积在第 1 级桥塞上方，导致磨鞋不能和桥塞面接触，钻磨无进尺 | 6:00 钻磨无进尺
E01368,压裂砂沉积,原因,压裂砂堆积在桥塞上方阻碍钻磨,175,过多的压裂砂沉积在第 1 级桥塞上方，导致磨鞋不能和桥塞面接触，钻磨无进尺
E01369,碎屑未能全部带出,原因,钻除桥塞产生的碎屑残留井内,175,剩余碎屑被推到最后一个桥塞上方，导致管柱遇阻
E01370,换磨鞋,处置措施,更换钻磨工具底部的磨鞋,175,19:05 起出检查工具发现工具良好。换磨鞋
E01371,开泵洗井,处置措施,开启泵注液体清洗井筒,175,6:05 连续油管底带喷嘴到井深 4165m 遇阻...开泵洗井
E01372,活动管柱,处置措施,上下活动连续油管以解卡,"175,177",4170m 遇卡 170kN 无效，活动 15 次后 160kN 解卡 | 洗井时要活动管柱，严禁定点停留
E01373,0.45m^3/min,指标,施工排量数值,175,排量 0.45m^3/min 左右
E01374,33~35MPa,指标,施工压力数值,175,施工压力 33~35MPa
E01375,6mm,指标,油嘴尺寸,175,换为 6mm 油嘴
E01376,8mm,指标,油嘴尺寸,175,期间交替用 6mm、8mm 油嘴开井排液
E01377,造斜段,工况,发生遇卡故障的井段类型,176,3.4 JY-D4HF 井连续油管起钻（造斜段）遇卡
E01378,金属解堵剂,材料,用于解卡作业的化学剂,176,13:40 泵入金属解堵剂 6m³
E01379,循环时间短,原因,导致钻屑未清除干净的作业原因,176,循环时间短，洗井不彻底，钻屑未清除干净
E01380,起钻速度过快,原因,导致造斜段遇卡的作业原因,176,起钻速度过快，本次遇卡井段井斜度在 48°左右
E01381,钻屑,其他,未清除干净导致遇卡的固体颗粒,176,循环时间短，洗井不彻底，钻屑未清除干净
E01382,泵入金属解堵剂,处置措施,遇卡后尝试的解卡措施之一,176,13:40 泵入金属解堵剂 6m³，关井 6h
E01383,注入胶液,处置措施,遇卡后成功的解卡措施,176,倒反打压流程注入胶液 10m³，活动解卡成功
E01384,钻塞参数掌握不好,原因,钻塞施工参数控制不当,177,钻塞参数掌握不好，破碎的桥塞残片过大
E01385,桥塞残片过大,现象,桥塞破碎后残片尺寸过大,177,破碎的桥塞残片过大，不容易随循环液带出井筒
E01386,工具串断裂,故障类型,钻磨工具串在井下发生断裂,177,发现钻塞工具串自液压丢手中部断裂
E01387,钻压,施工参数,钻塞时的钻压,"177,180,192,231",钻压 15~20kN | 11:42 钻压 10~40kN，施工压力 43.4MPa，排量 0.66 m³/min | 施加适当钻压 | 钻压 7kN
E01388,文丘里反循环打捞筒,设备,用于清扫钻磨碎屑,177,使用文丘里反循环打捞筒清扫钻磨碎屑
E01389,无明显进尺,现象,钻塞时无进尺,177,无明显进尺，施工压力 32~36MPa
E01390,连续油管作业复杂情况,故障类型,连续油管作业中遇到的复杂状况,178,连续油管作业复杂情况与故障 第 3 章
E01391,连续油管下打捞管柱,设备,用于打捞作业的管柱组合,178,连续油管下打捞管柱（管柱结构：\phi 79\mathrm{mm} 文丘里反循环打捞篮
E01392,连续油管下套铣管柱,设备,用于套铣作业的管柱组合,178,连续油管下套铣管柱（管柱结构：\phi 89\mathrm{mm} 套铣筒
E01393,井口压力 19.5MPa,施工参数,关井时的井口压力值,178,14:45 关井，井口压力 19.5\mathrm{MPa}
E01394,工具串脱落,故障类型,钻磨工具组合在井下分离,179,可以判断连续油管在钻第 7 级桥塞时钻磨工具串脱落
E01395,液压丢手断裂,现象,液压丢手工具发生物理断裂,179,发生断裂的φ73mm 液压丢手是美国 GRIFCO 工具公司 2013 年 12 月生产的产品
E01396,偏载,原因,工具受力不均匀,179,在内径 118mm 的套管内钻磨时易产生偏载
E01397,疲劳,原因,工具长期工作产生的损伤,179,"工具连接配合间隙过大 (卡爪), 工作过程中产生疲劳所致"
E01398,下打捞筒打捞,处置措施,使用打捞筒回收落鱼,179,先后 3 次下打捞筒到 3701.26m 探落鱼，加压 10~25kN 打捞
E01399,优化管柱组合,处置措施,改进工具连接配置以防故障,179,优化管柱组合，将钻压和施工压力控制在最能发挥马达和磨鞋效能的范围内
E01400,严禁猛提猛放,处置措施,操作过程中的禁止行为,179,在钻磨桥塞过程中操作手严格按标准操作，严禁猛提猛放
E01401,自封失效,现象,防喷盒自封功能失去作用,180,"12:54 上提连续油管到 4088.79 m , 自封失效，紧急关闭防喷盒防喷器"
E01402,有明显划痕,原因,断口处检查发现表面存在明显机械损伤,180,检查上半部分断口处外径 50.0~53.0mm，壁厚 3.0~4.0mm，有明显划痕
E01403,紧急关闭防喷盒防喷器,处置措施,自封失效后采取的紧急井控措施,180,"12:54 上提连续油管到 4088.79 m , 自封失效，紧急关闭防喷盒防喷器"
E01404,关闭井口,处置措施,确认断脱后关闭井口控制风险,180,14:30 经检查，连续油管断脱，关闭井口
E01405,拆注入头及防喷管,处置措施,故障处理后拆除地面设备,180,15:30 拆注入头及防喷管
E01406,管柱悬重,施工参数,上提管柱时的悬挂重量,180,12:19 上提连续油管到 4095.00 m，管柱悬重 230 kN
E01407,引鞋,设备,打捞管柱前端的导向工具,181,15 日 20:15 连接φ113mm 引鞋
E01408,未捞获,现象,打捞作业未能成功捕获落鱼,181,9:54 下入 50.8mm 连续油管底带打捞工具... 试捞，未捞获
E01409,引鞋划痕,现象,打捞工具引鞋表面出现的损伤痕迹,181,21:15 起出连续油管... 检查引鞋端变钝，内壁有划痕
E01410,落鱼未入卡瓦,原因,打捞失败的具体原因分析,181,1:00 起出连续油管，带出打捞工具，未捞获，落鱼未进入卡瓦
E01411,铅模打印,处置措施,用于确认落鱼形态的探测措施,181,10:17 下φ50.8mm 连续油管，φ114mm 铅模... 打印
E01412,连续油管质量存在问题,原因,油管本身质量缺陷导致断裂,182,分析造成连续油管断脱落井的直接原因是连续油管本身的质量存在问题
E01413,连续油管疲劳,原因,多次起下加重疲劳导致断裂,182,因井筒原因下放遇阻多次起下，加重了连续油管的疲劳
E01414,安全意识淡薄,原因,施工人员安全意识不足,182,现场施工人员的安全意识、施工质量意识淡薄
E01415,试捞,处置措施,尝试打捞落鱼的操作,182,15:11 上提下放连续油管...试捞
E01416,焊接,处置措施,对连续油管进行焊接修复,182,氩弧焊焊接 1502 由壬
E01417,捞深,指标,打捞作业的深度记录,182,捞深分别为 132.47m
E01418,防喷器,设备,井口控制压力的设备,"182,185,201,202,217,218,219,225,229,249,253,258",关防喷器卡瓦及半封闸板 | 防喷器各闸板控制阀 | 怀疑是防喷器半封卡瓦未处在全开位置 | 误将防喷器全封手柄当半封手柄操作 | 防喷器组试压
E01419,防喷盒刺漏,现象,连续油管起钻时防喷盒出现流体泄漏,183,21:47 连续油管起到 320m 防喷盒出现刺漏，水溢流高度 0.5m
