id,head,relation,tail,pages,evidence,weight
T01237,连续油管,包含,强磁打捞器,"163,257",组下强磁打捞管柱（管柱结构：φ80mm 强磁打捞器 | 下连续油管底带φ73mm 强磁打捞器,2
T01238,异物,导致,憋泵,164,位置可能存在异物，导致钻磨工具频繁憋泵,1
T01239,电缆遇卡,表现为,张力波动较大,164,电缆遇卡。张力波动较大,1
T01240,电缆遇卡,表现为,砂粒粘附,164,电缆上有大量砂粒粘附,1
T01241,第 17 段阻流管砂卡,发生于,JY-C31HF 井,164,2.31 JY-C31HF 并第 17 段阻流管砂卡,1
T01242,固井工艺,影响,固井质量,164,加强对固井工艺的研究，提高页岩气井固井质量水平,1
T01243,铅模单方向多处被切,原因是,套管可能存在变形,164,铅模单方向多处被切...套管可能存在变形,1
T01244,电缆砂卡,表现为,张力异常,165,张力升至 12kN（正常上起张力 7.5kN）,1
T01245,电缆砂卡,发生于,阻流管,165,初步判断电缆在阻流管内砂卡,1
T01246,顶替液量不充分,导致,井筒内积砂,165,压裂后顶替液量不充分，导致井筒内积砂,1
T01247,加砂管线存砂,导致,井筒内积砂,165,加砂管线内存留的砂粒带进井筒,1
T01248,拆除清洗阻流管,处置措施,电缆砂卡,165,拆除清洗完后，恢复控制头管线，解卡成功,1
T01249,大排量顶替,处置措施,井筒内积砂,165,保持大排量，1.5~2 倍井筒容积的顶替,1
T01250,注柴油清砂,处置措施,电缆砂卡,165,若遇有砂卡时，及时注柴油清砂,1
T01251,电缆砂卡,影响,注脂泵无正常工作泵冲,165,判断阻流管和电缆的间隙已被堵死，解卡失败,1
T01252,JY-C32HF 井,发生于,第 4 段泵送桥塞 - 射孔,166,2.32 JY-C32HF 并第 4 段泵送桥塞 - 射孔泄压失控,1
T01253,泄压失控,原因是,旋塞阀刺漏,166,压裂流程泄压，整改刺漏旋塞阀，更换液控泄压阀后的 3in 手动旋塞阀,1
T01254,工具串遇卡,原因是,工具串回滑,166,检查磁定位曲线怀疑工具串有回滑现象，可能造成电缆缠绕,1
T01255,工具串遇卡,导致,电缆缠绕,166,可能造成电缆缠绕在工具串上，现场决定不进行第 2 簇射孔点火,1
T01256,压力突降,表现为,25.00MPa 降至 2.80MPa,166,17:41 上提到深度 4640.00m 时，压力突然由 25.00MPa 降至 2.80MPa,1
T01257,磁定位信号混乱,表现为,连续出现结箍信号,166,磁定位信号混乱同时连续出现结箍信号，缓慢停车,1
T01258,工具串遇卡,处置措施,反复上提下放活动电缆,166,判断遇卡，反复上提下放活动电缆；20:11 在深度 4613.4m 处以排量开泵,1
T01259,工具串遇卡,处置措施,排量 0.30m³/min 开泵,166,20:11 在深度 4613.4m 处以排量 0.30m³/min 排量开泵，同时开始下放电缆,1
T01260,泄压失控,处置措施,流程整改,166,压裂流程泄压，整改刺漏旋塞阀，更换液控泄压阀后的 3in 手动旋塞阀,1
T01261,流程整改,处置措施,更换 3in 手动旋塞为 2in 旋塞阀,166,更换液控泄压阀后的 3in 手动旋塞阀为 2in 旋塞阀（由于 2in 旋塞阀开关方便）,1
T01262,泵送补孔,相关,排量 0.4~9.1m³/min,166,施工压力 53.2~83.2MPa，排量 0.4~9.1m³/min,1
T01263,泵送补孔,相关,15% 盐酸,166,15 日 6:41~7:35 进行井筒处理施工，挤 15% 盐酸 10m³，减阻水 143.7m³,1
T01264,3in 旋塞阀,导致,密封盘根刺坏,167,但由于用 3in 旋塞阀泄压不好控制...容易损坏密封盘根,1
T01265,泄压过程较为急促,导致,密封盘根刺坏,167,泄压过程较为急促，能量释放较为剧烈，容易损坏密封盘根,1
T01266,密封盘根刺坏,表现为,滴漏,167,密封盘根即会刺坏出现滴漏的现象,1
T01267,2in 手动旋塞阀,处置措施,密封盘根刺坏,167,由 2in 手动旋塞阀控制泄压,1
T01268,平稳操作,处置措施,密封盘根刺坏,167,操作旋塞阀等高压管件泄压时应平稳操作,1
T01269,JY-C33HF 井,发生于,电缆熔断,167,2.33 JY-C33HF 并电缆熔断,1
T01270,加强高压件的管理,处置措施,密封盘根刺坏,167,加强高压件的管理，施工前对高压弯头、旋塞阀按规定保养,1
T01271,泵送遇卡,表现为,电缆张力,168,张力突然由 9.1kN 升至 15.0kN，停车,1
T01272,砂卡,原因是,压裂砂,168,发现控制头自下而上第二根和第四根阻流管内有大量压裂砂将电缆卡住,1
T01273,砂卡,发生于,控制头阻流管,168,经判断电缆是在控制头阻流管内遇卡,1
T01274,砂卡,处置措施,注入柴油,168,使用化学清洗泵向电缆密封控制头内注入柴油，尝试清洗疏通阻流管,1
T01275,砂卡,处置措施,拆卸清洗阻流管,168,拆卸清洗阻流管，发现控制头自下而上第二根和第四根阻流管内有大量压裂砂,1
T01276,砂卡,处置措施,活动电缆,168,决定再次关闭 BOP 半封闸板，活动电缆尝试解卡,1
T01277,电缆断,表现为,高温熔化,168,缆芯绝缘层有高温熔化现象，电缆控制头内部亦有颜色发黑现象,1
T01278,电缆断,导致,落井,168,电缆断头突然从控制头最上端掉落，经过计算，有 2932m 电缆和 11.44m 模拟工具串落井,1
T01279,防喷管内压力,监测指标,泵送遇卡,168,发现防喷管内压力迅速上升至 30MPa，与井内压力平衡,1
T01280,开启 BOP 平衡阀行程过大,导致,阻流管堵塞,169,开启 BOP 平衡阀行程过大，导致阻流管堵塞,1
T01281,压裂砂,导致,阻流管堵塞,169,携带杂质进入了阻流管内，堵塞了阻流管与电缆之间的间隙,1
T01282,开启 BOP 平衡阀行程过大,导致,绝热压缩,169,开启 BOP 平衡阀行程过大，导致防喷管内升压过快，发生绝热压缩,1
T01283,绝热压缩,导致,高温高压气流,169,发生绝热压缩，产生高温高压气流，对电缆产生了巨大冲击,1
T01284,高温高压气流,影响,电缆,169,产生高温高压气流，对电缆产生了巨大冲击,1
T01285,柴油,原因是,混合气体爆燃,169,防喷管内进入了一定量的柴油，并漂浮在防喷管内液体的上部,1
T01286,打捞落鱼,包含,外钩打捞矛,169,组配打捞管柱：φ98mm（带φ110mm 防过）外钩打捞矛,1
T01287,试压,监测指标,井口压力,169,连续油管防喷管及打捞井口试压 30MPa，30min 压降为 0.2MPa,1
T01288,放压,相关,油嘴,169,18:00 用 2mm 油嘴放压，压力由 27.2MPa 降至 16.6MPa,1
T01289,柴油挥发气体,导致,混合气体爆燃,170,柴油挥发气体与空气的混合物发生了爆燃,1
T01290,混合气体爆燃,导致,电缆断开,170,高温高压气体快速冲击电缆，导致电缆在阻流管下端断开,1
T01291,误操作打开半封,导致,压力快速上升,170,不排除误操作打开半封，造成防喷管内压力快速上升,1
T01292,压力快速上升,导致,电缆熔断,170,造成防喷管内压力快速上升而导致电缆熔断,1
T01293,施工队长,相关,监督注脂岗,170,施工队长必须监督注脂岗操作,1
T01294,密封脂,影响,携砂量,170,尽量少注密封脂，以减少密封脂携砂量,1
T01295,平衡阀,相关,打备压,170,利用防喷器平衡阀给防喷管打备压,1
T01296,砂堵,表现为,井口压力过高,171,22:00 井口压力过高发生砂堵,1
T01297,第 11 段压裂施工,发生于,砂堵,171,第 11 段压裂施工...22:00 井口压力过高发生砂堵,1
T01298,JY-D1HF 井,发生于,砂堵,171,JY-D1HF 井...第 11 段压裂施工...发生砂堵,1
T01299,工程复杂情况与故障,原因是,井眼轨迹,171,主要与涪陵页岩气田井眼轨迹等有关,1
T01300,工程复杂情况与故障,原因是,人员操作水平,171,主要与人员操作水平等有关,1
T01301,连续油管,相关,射孔施工,171,决定用连续油管对第 12 段进行射孔施工,1
T01302,工具串落井,原因是,上提速度过快,172,上提速度过快，造成工具在井口挂脱落井,1
T01303,工具串落井,原因是,电子计数器损坏,172,因电子计数器损坏、机械计数器存在一定误差，在上提过程中，无法正确判断井下油管长度,1
T01304,工具串落井,原因是,人员疲劳,172,操作人员连续作业 24h 作业，0:30 进行设备人员动员，人员疲劳,1
T01305,打捞失败,原因是,卡瓦打捞筒选型错误,172,第一次打捞失败，是选用 98mm 卡瓦打捞筒错误,1
T01306,打捞成功,处置措施,更换卡瓦打捞筒,172,第二次打捞作业，更换 113mm 卡瓦打捞筒，坚持要求 TTS 工程师做现场测试,1
T01307,打捞成功,处置措施,现场测试,172,坚持要求 TTS 工程师做现场测试，测试成功后，连续油管入井打捞成功,1
T01308,指重表读数异常,表现为,指重表由 -20kN 增加到 7kN,172,指重表由 -20kN 增加到 7kN（上提拉力 27kN）,1
T01309,连续油管挤毁,发生于,JY-D2HF 井,173,3.2 JY-D2HF 并连续油管挤毁,1
T01310,连续油管遇卡,表现为,连续油管变形,173,连续油管遇卡，打开 2 号闸门放掉井口压力，发现连续油管变形,1
T01311,连续油管挤毁,处置措施,拆除防喷盒上铜套卡箍,173,拆除防喷盒上铜套卡箍；用吊篮将施工人员吊到防喷盒旁,1
T01312,套管环空打压,监测指标,15MPa,173,套管环空打压 15MPa，井口压力降至 0，连续油管抖动明显,1
T01313,施工压力,监测指标,38MPa,173,逐渐打压到 38MPa，施工压力降至 29MPa，射孔成功,1
T01314,上提连续油管,监测指标,180kN,173,上提连续油管 180kN，将变形连续油管提出注入器,1
T01315,注入器链条夹紧力,监测指标,8.27MPa,173,视工作情况注入器链条夹紧力不超过 8.27MPa,1
T01316,连续油管连接器,相关,连接扭矩,173,严格按照入井工具的连接扭矩要求，各连接部位上扣上到位,1
T01317,连续油管遇阻,发生于,连续油管下入过程,173,连续油管下到 4275.2m 遇阻，加压 10kN，复探 3 次深度不变,1
T01318,连续油管呈挤扁状,原因是,连续油管内外平衡压力不够,174,连续油管内外平衡压力不够，导致油管内外压差过大。,1
T01319,连续油管内外平衡压力不够,原因是,油管内没有水,174,未对连续油管做通水试压试验，油管内没有水。,1
T01320,连续油管内外平衡压力不够,原因是,油管头阀门未打开,174,油管头阀门未打开。,1
T01321,连续油管呈挤扁状,发生于,上提过程中,174,上提过程中井内 1500m 连续油管呈挤扁状。,1
T01322,连续油管钻磨工具,包含,磨鞋,174,安装连续油管钻磨工具，管柱结构如下：φ110mm 磨鞋,1
T01323,连续油管钻磨工具,包含,螺杆马达,174,+φ73mm 螺杆马达,1
T01324,钻完第 2 级桥塞,监测指标,施工压力 33~35MPa,174,钻完第 2 级桥塞，纯钻 140min，排量 0.45m3/min 左右，施工压力 33~35MPa,1
T01325,压裂砂沉积,导致,钻磨无进尺,175,过多的压裂砂沉积在第 1 级桥塞上方，导致磨鞋不能和桥塞面接触，钻磨无进尺,1
T01326,碎屑未能全部带出,导致,遇阻,175,剩余碎屑被推到最后一个桥塞上方，导致管柱遇阻,1
T01327,换磨鞋,处置措施,遇阻,175,19:05 起出检查工具发现工具良好。换磨鞋,1
T01328,开泵洗井,处置措施,遇阻,175,6:05 连续油管底带喷嘴到井深 4165m 遇阻...开泵洗井,1
T01329,活动管柱,处置措施,遇卡,175,4170m 遇卡 170kN 无效，活动 15 次后 160kN 解卡,1
T01330,排量,监测指标,0.45m^3/min,175,排量 0.45m^3/min 左右,1
T01331,施工压力,监测指标,33~35MPa,175,施工压力 33~35MPa,1
T01332,油嘴,包含,6mm,175,换为 6mm 油嘴,1
T01333,油嘴,包含,8mm,175,期间交替用 6mm、8mm 油嘴开井排液,1
T01334,JY-D4HF 井,发生于,遇卡,176,3.4 JY-D4HF 井连续油管起钻（造斜段）遇卡,1
T01335,遇卡,发生于,造斜段,176,3.4 JY-D4HF 井连续油管起钻（造斜段）遇卡,1
T01336,遇卡,原因是,循环时间短,176,循环时间短，洗井不彻底，钻屑未清除干净,1
T01337,遇卡,原因是,起钻速度过快,176,起钻速度过快，本次遇卡井段井斜度在 48°左右,1
T01338,循环时间短,导致,钻屑,176,循环时间短，洗井不彻底，钻屑未清除干净,1
T01339,遇卡,处置措施,泵入金属解堵剂,176,13:40 泵入金属解堵剂 6m³，关井 6h,1
T01340,遇卡,处置措施,注入胶液,176,倒反打压流程注入胶液 10m³，活动解卡成功,1
T01341,造斜段,监测指标,井斜角,176,遇卡（井斜角 47.6°）,1
T01342,遇卡,表现为,活动解卡无效,176,上提下放多次活动解卡无效,1
T01343,钻塞参数掌握不好,导致,桥塞残片过大,177,钻塞参数掌握不好，破碎的桥塞残片过大,1
T01344,桥塞残片过大,导致,不容易随循环液带出井筒,177,破碎的桥塞残片过大，不容易随循环液带出井筒,1
T01345,工具串断裂,导致,落鱼,177,发现钻塞工具串自液压丢手中部断裂，井内落鱼,1
T01346,工具串断裂,发生于,液压丢手中部,177,发现钻塞工具串自液压丢手中部断裂,1
T01347,连续油管,包含,液压丢手,177,管柱结构：φ73mm 液压丢手,1
T01348,文丘里反循环打捞筒,处置措施,清扫钻磨碎屑,177,使用文丘里反循环打捞筒清扫钻磨碎屑,1
T01349,卡瓦打捞筒,处置措施,打捞出落鱼,177,最后进行卡瓦打捞筒打捞出落鱼,1
T01350,无明显进尺,表现为,施工压力 32~36MPa,177,无明显进尺，施工压力 32~36MPa,1
T01351,连续油管作业复杂情况,处置措施,打捞,178,连续油管下打捞管柱到 3695.92\mathrm{m} 探鱼顶,1
T01352,连续油管作业复杂情况,处置措施,正循环洗井,178,2. 洗井...正循环洗井,1
T01353,连续油管作业复杂情况,处置措施,套铣,178,3. 套铣...套铣鱼顶,1
T01354,连续油管下打捞管柱,包含,文丘里反循环打捞篮,178,管柱结构：\phi 79\mathrm{mm} 文丘里反循环打捞篮,1
T01355,连续油管下套铣管柱,包含,套铣筒,178,管柱结构：\phi 89\mathrm{mm} 套铣筒,1
T01356,正循环洗井,影响,减阻水,178,边起边用减阻水 100\mathrm{m}^3 正循环洗井,1
T01357,正循环洗井,影响,胶液,178,胶液 4\mathrm{m}^3 正循环洗井,1
T01358,正循环洗井,影响,桥塞碎屑,178,带出部分桥塞碎屑、覆膜砂及少量卡瓦碎屑,1
T01359,正循环洗井,影响,覆膜砂,178,带出部分桥塞碎屑、覆膜砂及少量卡瓦碎屑,1
T01360,关井,监测指标,井口压力 19.5MPa,178,地面关井，井口压力 19.5\mathrm{MPa},1
T01361,工具串脱落,原因是,液压丢手断裂,179,从钻磨第 7 级桥塞时加不上钻压的现象，可以判断连续油管在钻第 7 级桥塞时钻磨工具串脱落,1
T01362,液压丢手断裂,原因是,偏载,179,工具串连接外径 110mm 的磨鞋，在内径 118mm 的套管内钻磨时易产生偏载,1
T01363,液压丢手断裂,原因是,疲劳,179,"工具连接配合间隙过大 (卡爪), 工作过程中产生疲劳所致",1
T01364,施工压力,表现为,20.2MPa 升至 37.7MPa,179,开泵，施工压力 20.2MPa 升至 37.7MPa,1
T01365,工具串脱落,处置措施,下打捞筒打捞,179,先后 3 次下打捞筒到 3701.26m 探落鱼，加压 10~25kN 打捞，确认捞获全部落鱼,1
T01366,液压丢手断裂,处置措施,优化管柱组合,179,优化管柱组合，将钻压和施工压力控制在最能发挥马达和磨鞋效能的范围内,1
T01367,连续油管,相关,下打捞筒打捞,179,6:42φ50.8mm 连续油管下打捞管柱,1
T01368,连续油管断脱,发生于,JY-D6HF 井,180,3.6 JY - D6HF 并连续油管断脱,1
T01369,连续油管断脱,表现为,遇阻,180,6:25 下连续油管到 3851.09m 遇阻，施工压力 38.3MPa,1
T01370,连续油管断脱,表现为,自封失效,180,"12:54 上提连续油管到 4088.79 m , 自封失效，紧急关闭防喷盒防喷器",1
T01371,连续油管断脱,原因是,有明显划痕,180,检查上半部分断口处外径 50.0~53.0mm，壁厚 3.0~4.0mm，有明显划痕,1
T01372,连续油管断脱,处置措施,紧急关闭防喷盒防喷器,180,"12:54 上提连续油管到 4088.79 m , 自封失效，紧急关闭防喷盒防喷器",1
T01373,连续油管断脱,处置措施,关闭井口,180,14:30 经检查，连续油管断脱，关闭井口,1
T01374,连续油管断脱,处置措施,拆注入头及防喷管,180,15:30 拆注入头及防喷管,1
T01375,施工压力,监测指标,连续油管断脱,180,11:42 钻压 10~40kN，施工压力 43.4MPa，排量 0.66 m³/min,1
